"","CCC","lower.ci","upper.ci"
"exponential_glrlm_ShortRunHighGrayLevelEmphasis",0.515229140060911,0.196859566057392,0.735305968144057
"exponential_glrlm_ShortRunLowGrayLevelEmphasis",0.188121254984787,-0.00286143359875813,0.365863555171668
"exponential_glszm_GrayLevelNonUniformity",0.820142713081168,0.592200647682543,0.926552453034475
"exponential_glszm_GrayLevelNonUniformityNormalized",0.323411056201691,-0.185961149287647,0.695770085040985
"exponential_glszm_GrayLevelVariance",0.110766612196595,-0.376876821567653,0.550334060483776
"exponential_glszm_HighGrayLevelZoneEmphasis",0.207480981155616,-0.278440959003983,0.608833911870941
"exponential_glszm_LargeAreaEmphasis",0.062790018070501,0.0324710847851822,0.0929934978486258
"exponential_glszm_LargeAreaHighGrayLevelEmphasis",0.0627715122822179,0.032457288890158,0.0929703521214144
"exponential_glszm_LargeAreaLowGrayLevelEmphasis",0.0627906921915474,0.0324716193145349,0.0929943092556775
"exponential_glszm_LowGrayLevelZoneEmphasis",0.27559739435186,0.111419663605548,0.425130966234717
"exponential_glszm_SizeZoneNonUniformity",0.727959781604058,0.527138244230601,0.851771874646745
"exponential_glszm_SizeZoneNonUniformityNormalized",-0.0406961191500661,-0.339713171887754,0.265792526508779
"exponential_glszm_SmallAreaEmphasis",-0.126545705677935,-0.278393627400484,0.0314739673561332
"exponential_glszm_SmallAreaHighGrayLevelEmphasis",0.168270767381766,-0.312366601319704,0.580315824711167
"exponential_glszm_SmallAreaLowGrayLevelEmphasis",-0.306848461094256,-0.619015567643383,0.0890459310094387
"exponential_glszm_ZoneEntropy",0.63222790810041,0.2201276511544,0.852831892105686
"exponential_glszm_ZonePercentage",0.689839388849883,0.464974188297114,0.831092849789486
"exponential_glszm_ZoneVariance",0.0863200095563848,0.0485919975990565,0.123802054549487
"exponential_ngtdm_Busyness",0.69126219784293,0.393798313079426,0.857666150801636
"exponential_ngtdm_Coarseness",2.6296776760048e-08,2.81350042471439e-09,4.97800530440879e-08
"exponential_ngtdm_Complexity",0.208268525770518,-0.0186854227743593,0.414811641179965
"exponential_ngtdm_Contrast",0.582272402395995,0.4118642804232,0.713331132393004
"exponential_ngtdm_Strength",0.0544889419273131,-0.405096214534807,0.492091666361588
"exponential_gldm_DependenceEntropy",0.742160609139868,0.544836804746333,0.861603588118968
"exponential_gldm_DependenceNonUniformity",0.78005688796792,0.639088550027414,0.870320659050935
"exponential_gldm_DependenceNonUniformityNormalized",0.674417433281367,0.464078119007147,0.812760293394275
"exponential_gldm_DependenceVariance",0.753635890790294,0.552141670798847,0.871955134967186
"exponential_gldm_GrayLevelNonUniformity",0.92559474514259,0.854665443210103,0.962605550403364
"exponential_gldm_GrayLevelVariance",0.437335231427477,0.161756750569712,0.649637934429724
"exponential_gldm_HighGrayLevelEmphasis",0.466699086360882,0.198139628502344,0.670080046992882
"exponential_gldm_LargeDependenceEmphasis",0.738774252337914,0.536146788714911,0.860901902443305
"exponential_gldm_LargeDependenceHighGrayLevelEmphasis",0.739985372770434,0.529844791382329,0.864519318301122
"exponential_gldm_LargeDependenceLowGrayLevelEmphasis",0.738787422533844,0.536230399484858,0.860886537588941
"exponential_gldm_LowGrayLevelEmphasis",0.719848082576341,0.509390622518029,0.849053738614417
"exponential_gldm_SmallDependenceEmphasis",0.656723250690387,0.423885025860762,0.808139114704564
"exponential_gldm_SmallDependenceHighGrayLevelEmphasis",0.41154557634278,0.149961821948984,0.619282055552223
"exponential_gldm_SmallDependenceLowGrayLevelEmphasis",0.646193285215375,0.409447878599991,0.801403216453926
